pdp_url,product_id,product_name,brand,currency,selling_price,regular_price,promotion_description,review,rating,image,product_description,size,material_care,availability
https://www.very.co.uk/v-by-very-boys-mono-palm-print-t-shirt-monochrome/1601074487.prd,1601074487,Boys Mono Palm Print T-Shirt - Monochrome,V by Very,GBP,8,,,1,5,https://media.very.co.uk/i/very/W8UL9_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Mono Palm Print T-Shirt from V by Very, White/black, Short sleeves, Crew neck, All over tropical palm tree print","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/adidas-youth-tiro-24-training-jersey-blue/1600968940.prd,1600968940,Youth Tiro 24 Training Jersey -blue,adidas,GBP,13,,,109,4.8,https://media.very.co.uk/i/very/VV6FM_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,,"['7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/v-by-very-boys-dip-dye-cali-short-sleeve-t-shirt-multi/1601068987.prd,1601068987,Boys Dip Dye Cali Short Sleeve T-Shirt - Multi,V by Very,GBP,8,,,1,5,https://media.very.co.uk/i/very/W7XUZ_SQ1_0000000029_MULTI_MDf?$pdp_300x400_x2$&fmt=jpg,"Boys Dip Dye Cali Short Sleeve T-Shirt from V by Very, Multi, Stripe, Short sleeves, Crew neckÂ ","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-mono-cut-and-sew-t-shirt-and-short-set-multi/1601074425.prd,1601074425,Boys Mono Cut And Sew T-Shirt And Short Set - Multi,Mini V by Very,GBP,14,,,1,5,https://media.very.co.uk/i/very/W8IEJ_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Mono Cut And Sew T-Shirt And Short Set from V by Very, Multi, Colour block design, T-Shirt has crew neckline and short sleeves, Co-ordinating shorts have an elasticated waistband and side slip pockets","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/everyday-cotton-rich-boys-essentialsnbsphoody-navy/1600917465.prd,1600917465,Cotton Rich Boys Essentials Hoody - Navy,Everyday,GBP,6,10,Save up to £5,5,4.8,https://media.very.co.uk/i/very/VOGR6_SQ1_0000000048_NAVY_SLf?$pdp_300x400_x2$&fmt=jpg,"Children's EssentialsÂ Hoody by Everyday, Navy, Add a comfortable and soft material hoody to their everyday outfits. A wardrobe essential that's perfect for them to layer up with., Cute dinosaur emblem to the chest, Kangaroo-style pockets, Zip through fastening, Long sleeves, Eyelet detail to the hood, Ribbed cuffs and hem","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']","['Material Content: 80% Cotton 20% Polyester', 'Washing Instructions: Machine Washable']",False
https://www.very.co.uk/mini-v-by-very-boys-pique-polo-and-short-set-green/1601074477.prd,1601074477,Boys Pique Polo And Short Set - Green,Mini V by Very,GBP,12,,,1,5,https://media.very.co.uk/i/very/W8IEH_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Pique Polo And Short Set from V by Very, Green, Polo collar, 1/4 zip fastening, Short sleeve, Elasticated waist shorts with drawstring and side pockets","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/everyday-boys-black-sweat-top-and-jog-set/1601040379.prd,1601040379,Boys Black Sweat Top And Jog Set,Everyday,GBP,13,,,1,1,https://media.very.co.uk/i/very/W4TP5_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/mini-v-by-very-boys-california-sweat-and-short-set-multi/1601074433.prd,1601074433,Boys California Sweat And Short Set - Multi,Mini V by Very,GBP,6.50,14,Save up to £8.50,1,5,https://media.very.co.uk/i/very/W8IC5_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys California Sweat And Short Set from V by Very, Multi, Crew neck, Long sleeves, Embroidered 'California cool kid' slogan, Elasticated waist shorts with side slip pockets","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-palm-tree-towelling-top-and-short-set-blue/1601079743.prd,1601079743,Boys Palm Tree Towelling Top And Short Set - Blue,Mini V by Very,GBP,14,,,,,https://media.very.co.uk/i/very/W94EV_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/everyday-boys-short-sleeve-pocket-t-shirt-blacknbsp/1600983353.prd,1600983353,Boys Short Sleeve Pocket T-shirt - Black ,Everyday,GBP,2.25,8,Save up to £7.75,,,https://media.very.co.uk/i/very/VX6RD_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Short Sleeve Pocket T-shirt by EverydayÂ , BlackÂ , Soft, breathable cotton fabricÂ , Classic crew neckÂ , Single chest pocket, Comfortable short sleevesÂ ","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']","['Material Content: 100% Cotton', 'Washing Instructions: Machine Washable']",False
https://www.very.co.uk/everyday-boys-short-sleeve-malibu-beach-t-shirt-multi/1601067723.prd,1601067723,Boys Short Sleeve Malibu Beach T-Shirt - Multi,Everyday,GBP,5,,,3,5,https://media.very.co.uk/i/very/W7WGO_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Short Sleeve Malibu Beach T-Shirt by Everyday, Multi, Short sleeve, Crew neckÂ , Graphic print","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-cali-short-sleeve-slub-t-shirt-multi/1601067595.prd,1601067595,Boys Cali Short Sleeve Slub T-Shirt - Multi,Mini V by Very,GBP,2.75,7,Save up to £5,,,https://media.very.co.uk/i/very/W7WGD_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Cali Short Sleeve Slub T-Shirt from V by Very, Multi, Slub fabric, Short sleeve, Crew neckÂ , Graphic print","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-camo-bum-bag-short-sleeve-t-shirt-multi/1601067649.prd,1601067649,Boys Camo Bum Bag Short Sleeve T-Shirt - Multi,Mini V by Very,GBP,2,7,Save up to £5.75,2,5,https://media.very.co.uk/i/very/W7WR4_SQ1_0000000029_MULTI_MDf?$pdp_300x400_x2$&fmt=jpg,"Boys Camo Bum Bag Short Sleeve T-Shirt from V by Very, Multi, Short sleeves, Crew neckÂ , Camo bag zip pocket on front","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/adidas-tabela-23-jersey-youth-blue-white/1601091358.prd,1601091358,Tabela 23 Jersey Youth - Blue/ White,adidas,GBP,12,,,61,4.9,https://media.very.co.uk/i/very/WBF14_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/everyday-boys-3-packnbsplong-sleeve-shirts-white/1600707918.prd,1600707918,Boys 3 Pack Long Sleeve Shirts - White,Everyday,GBP,10,,,13,4.9,https://media.very.co.uk/i/very/UH43G_SQ1_0000000013_WHITE_ASf?$pdp_300x400_x2$&fmt=jpg,"Children'sÂ LongÂ Sleeve Shirts by EverydayÂ , WhiteÂ , They'll go straight to the top of the class with these Everyday school shirtsÂ ,  means less time keeping them looking smart!,  keeps them fresh all day longÂ ,  up to 8 years promise effortless dressing, Arriving in a , Collared neckline with a button down frontÂ , LongÂ sleeved - perfect for layeringÂ , Smart white shade with ","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester 35% Cotton', 'Washing Instructions: Machine Washable']",False
https://www.very.co.uk/v-by-very-boys-cut-and-sew-shorts-green-multi/1601069383.prd,1601069383,Boys Cut And Sew Shorts - Green - Multi,V by Very,GBP,18,,,1,5,https://media.very.co.uk/i/very/W7XVH_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Cut And Sew Short - Green from V by Very, Multi, Side slip pockets, Elasticated waist with drawstring, Back welted pocket, Cut and sew colour block","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/v-by-very-boys-texture-t-shirt-and-short-set-black/1601078915.prd,1601078915,Boys Texture T-Shirt And Short Set - Black,V by Very,GBP,16,,,,,https://media.very.co.uk/i/very/W94EL_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Texture T-Shirt And Short Set from V by Very, Black, Short sleeves, Crew neckÂ , Elasticated waist with drawstring, Side pockets","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,True
https://www.very.co.uk/mini-v-by-very-boys-mummys-bestie-short-sleeve-t-shirt-multi/1601048185.prd,1601048185,Boys Mummy's Bestie Short Sleeve T-Shirt - Multi,Mini V by Very,GBP,2.50,6,Save up to £4,1,4,https://media.very.co.uk/i/very/W5USI_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Mummy's Bestie Short Sleeve T-Shirt from V by Very, Multi, Short sleeve, Crew neckÂ , Graphic print","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/everyday-boys-2-pack-schoolnbspshorts-grey/1600406945.prd,1600406945,Boys 2 Pack School Shorts - Grey,Everyday,GBP,9,,,28,4.5,https://media.very.co.uk/i/very/PK9CG_SQ1_0000000005_GREY_ASf?$pdp_300x400_x2$&fmt=jpg,"They feature a,  that shrugs off minor spills and stains,  means less ironing time!Â , A ,  offers protection from sudden showers during the trip to school, They're ,  for fuss-free drying on busy school mornings,  keeps them fresh all day long, Pockets, Belt loops, Add hook and bar fastening","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS']","['Material Content: 65% Polyester 35% Viscose', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-unisex-2-pack-v-neck-school-jumper-navy/1600406908.prd,1600406908,Unisex 2 Pack V-Neck School Jumper - Navy,Everyday,GBP,12,,,42,4.1,https://media.very.co.uk/i/very/PK9YN_SQ1_0000000048_NAVY_ASf?$pdp_300x400_x2$&fmt=jpg," colour finish that will keep its vivid look for longer, Durable enough to survive the school term, they feature a classic V-neckline, and the comfy cotton-rich fabric is,  means less time spent getting rid of creases,  keeps them fresh all day long, Ribbed trim to neckline, hem and cuffs keep it in shape, Warning: keep away from fire and flames","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 80% Cotton, 20% Nylon', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/mini-v-by-very-boys-back-print-short-sleeve-t-shirt-multi/1601074462.prd,1601074462,Boys Back Print Short Sleeve T-Shirt - Multi,Mini V by Very,GBP,3,7,Save up to £4.50,,,https://media.very.co.uk/i/very/W8ICA_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Back Print Short Sleeve T-Shirt from V by Very, Multi, Short sleeves, Crew neck, Graphic print front and back, 'Take it easy' slogan on back","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/river-island-mini-boys-taped-polo-shirt-set-stone-beige/1601072861.prd,1601072861,Boys Taped Polo Shirt Set - Stone - Beige,River Island Mini,GBP,26,,,,,https://media.very.co.uk/i/very/W8QH3_SQ1_0000000108_BEIGE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Taped Polo Shirt Set - Stone by River Island Mini, Beige, Polo collar, Quarter zip, Elasticated waist drawstring shorts, Pattern knit fabric, Side stripes","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS']","['Material Content: Cotton:  100%', 'Set of 2Â\xa0', 'Matching taped detail', 'Textured', 'Polo shirt', 'Polo collared', 'Quarter zipped', 'Short sleeves', 'Shorts', 'Side slip pockets', 'Elasticated drawstring waist']",False
https://www.very.co.uk/disney-cars-oversized-t-shirt-red/1601105009.prd,1601105009,Oversized T-Shirt - Red,Disney Cars,GBP,7,10,Save up to £5,,,https://media.very.co.uk/i/very/WCWGO_SQ1_0000000017_RED_SLf?$pdp_300x400_x2$&fmt=jpg,"Oversized T-Shirt by Disney Cars, Red, Lightning McQueen character print, Short sleeves, Crew neck","['18-24 MONTHS', '2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/under-armour-kids-boys-tech-fade-t-shirt-and-short-set-red/1601098023.prd,1601098023,Kids Boys Tech Fade T-Shirt And Short Set - Red,UNDER ARMOUR,GBP,30,32,Save £2,,,https://media.very.co.uk/i/very/WBTND_SQ1_0000000017_RED_SLf?$pdp_300x400_x2$&fmt=jpg,"Kids Boys Tech Fade T-Shirt And Short Set - Blue by UNDER ARMOUR, Stream, Crew neck, Short sleeves, LogoÂ , Elasticated waist shorts with logo","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS']",,True
https://www.very.co.uk/adidas-junior-boys-train-essentials-shorts-blackwhite/1601021407.prd,1601021407,Junior Boys Train Essentials Shorts - Black/White,adidas,GBP,13,,,38,4.9,https://media.very.co.uk/i/very/W2FK8_SQ1_0000000019_BLACK_WHITE_MDf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/bluey-boys-t-shirt-and-shorts-set-multi/1601081389.prd,1601081389,Boys T-Shirt And Shorts Set - Multi,Bluey,GBP,16,,,,,https://media.very.co.uk/i/very/W9KJB_SQ1_0000000029_MULTI_ASf?$pdp_300x400_x2$&fmt=jpg,"Boys T-Shirt And Shorts Set by Bluey, Multi, Short sleeve, Crew neckÂ , Elasticated waist shorts, Side pockets, Cargo leg pockets, Bluey graphic print","['12-18 MONTHS', '18-24 MONTHS', '2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS']",,True
https://www.very.co.uk/nike-kids-boys-dri-fit-shorts-and-t-shirt-set-grey-red/1601150866.prd,1601150866,Kids Boys Dri-Fit Shorts And T-Shirt Set - /Grey - Red,Nike,GBP,30,,,,,https://media.very.co.uk/i/very/WIDBY_SQ1_0000000017_RED_SLf?$pdp_300x400_x2$&fmt=jpg,"Kids Boys Dri-Fit Shorts And T-Shirt Set - by Nike, Red/Grey, Crew neck, short sleeve T-shirt, Elasticated waist shorts, Logo print","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",['Material Content: 100% POLYESTER'],True
https://www.very.co.uk/v-by-very-boys-ombre-t-shirt-with-back-print-green/1601106019.prd,1601106019,Boys Ombre T-Shirt With Back Print - Green,V by Very,GBP,6,8,Save up to £2.50,1,5,https://media.very.co.uk/i/very/WCY0T_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Ombre T-Shirt With Back Print from V by Very, Green, Ombre, Short sleeves, Crew neck, Graphic print front and back","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,True
https://www.very.co.uk/everyday-boys-sweat-hoodie-grey/1601040327.prd,1601040327,Boys Sweat Hoodie - Grey,Everyday,GBP,5,11,Save up to £7.50,1,5,https://media.very.co.uk/i/very/W4VIS_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Sweat Hoodie by Everyday, Grey, Hooded neckline, Kangaroo front pocketÂ , Ribbed trims, Long sleeves","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-boys-zip-through-hoodie-navy/1601040339.prd,1601040339,Boys Zip Through Hoodie - Navy,Everyday,GBP,9,,,1,3,https://media.very.co.uk/i/very/W4VNS_SQ2_0000000048_NAVY_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Zip Through Hoodie by Everyday, Navy, Hooded neckline, Long sleeves, Ribbed trims, Zip up fastening, Slip front pockets","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,True
https://www.very.co.uk/under-armour-kids-boys-cargo-t-shirt-and-short-set-harbour-blue/1601098009.prd,1601098009,Kids Boys Cargo T-Shirt and Short Set - Harbour Blue,UNDER ARMOUR,GBP,32,36,Save £4,,,https://media.very.co.uk/i/very/WBTNI_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Kids Boys Cargo T-Shirt and Short Set by UNDER ARMOUR, Harbour Blue, 2 piece set, Soft blend fabric, Ribbed crew neck, Short sleeves, UA graphic across the chest, Stretch waistband shorts, Flap pockets to the sides, UA logo to the left leg","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS']",,True
https://www.very.co.uk/everyday-boys-3-pack-solid-short-sleeve-t-shirt-multi/1601040345.prd,1601040345,Boys 3 Pack Solid Short Sleeve T-Shirt - Multi,Everyday,GBP,12,,,1,5,https://media.very.co.uk/i/very/W4VIO_SQ1_0000000029_MULTI_PKf?$pdp_300x400_x2$&fmt=jpg,"Boys 3 Pack Solid Short Sleeve T-Shirt by Everyday, Multi, Short sleeves, Crew neckline","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,True
https://www.very.co.uk/everyday-unisex-2-pack-v-neck-school-jumper-red/1600406914.prd,1600406914,Unisex 2 Pack V-Neck School Jumper - Red,Everyday,GBP,12,12,Save up to £2,21,3.8,https://media.very.co.uk/i/very/PK9YP_SQ1_0000000017_RED_ASf?$pdp_300x400_x2$&fmt=jpg,"Great value double pack,  colour finish that will keep its vivid look for longer, Durable enough to survive the school term, they feature a classic V-neckline, and the comfy cotton-rich fabric is,  fabric means less time spent getting rid of creases,  keeps them fresh all day longÂ , Ribbed trim to neckline, hem and cuffs keep it in shape, Warning: keep away from fire and flames","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 80% Cotton, 20% Nylon', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-3-packnbspshort-sleeve-schoolnbspshirts-blue/1600707919.prd,1600707919,Boys 3 Pack Short Sleeve School Shirts - Blue,Everyday,GBP,9,,,8,4.1,https://media.very.co.uk/i/very/UH43D_SQ1_0000000020_BLUE_ASf?$pdp_300x400_x2$&fmt=jpg,"Children'sÂ Short Sleeve Shirts by EverydayÂ , BlueÂ , They'll go straight to the top of the class with these Everyday school shirtsÂ ,  means less time keeping them looking smart!,  keeps them fresh all day longÂ ,  up to 8 years promise effortless dressing, Arriving in a , Collared neckline with a button down frontÂ , Short sleeved - perfect for the summer monthsÂ , Smart blueÂ shadeÂ ","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester 35% Cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/liverpool-fc-shortie-pyjamas-red/1601079754.prd,1601079754,Shortie Pyjamas - Red,Liverpool FC,GBP,15,,,1,5,https://media.very.co.uk/i/very/W99VO_SQ1_0000000017_RED_SLf?$pdp_300x400_x2$&fmt=jpg,"Shortie Pyjamas by Liverpool FC, Red, 2-piece set, Colour block tee, Short sleeveÂ , Crew neck, LFC Liverbird embroidery to the left chest, Shorts decorated in a repeat Liverbird design, Elasticated waist, Made from comfortable fabric","['3-4 YEARS', '5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS']",,True
https://www.very.co.uk/everyday-boys-short-sleeve-keep-smiling-t-shirt-multi/1601067724.prd,1601067724,Boys Short Sleeve Keep Smiling T-Shirt - Multi,Everyday,GBP,3.50,5,Save up to £2,1,5,https://media.very.co.uk/i/very/W7WGP_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Multi, 'Keep smiling and be kind' cheerie slogan, Short sleeves, Crew neck, Made from comfortable fabric","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/everyday-boys-5-pack-solid-short-sleeve-t-shirt-multi/1601040372.prd,1601040372,Boys 5 Pack Solid Short Sleeve T-shirt - Multi,Everyday,GBP,18,,,2,5,https://media.very.co.uk/i/very/W4VIQ_SQ1_0000000020_BLUE_PKf?$pdp_300x400_x2$&fmt=jpg,"Boys 5 Pack Solid Short Sleeve T-shirt by Everyday, Multi, Value pack of 5, Short sleeve sleeves details, Crew neckline","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,True
https://www.very.co.uk/v-by-very-boys-pull-on-denim-shorts-multi/1601052574.prd,1601052574,Boys Pull On Denim Shorts - Multi,V by Very,GBP,9,,,1,4,https://media.very.co.uk/i/very/W62ZT_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Pull On Denim Shorts from V by Very, Multi, Bermuda shorts with slim cut, Belt loops, Pull on fastening, Light wash fabric, Back pockets, Mid rise","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/adidas-junior-squadra-25-short-brown/1601087803.prd,1601087803,Junior Squadra 25 Short - Brown,adidas,GBP,13,,,6,4.7,https://media.very.co.uk/i/very/WAR8W_SQ1_0000000143_BROWN_MDf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,False
https://www.very.co.uk/smallsaints-all-saints-polo-shirt-and-shorts-set-green/1601108901.prd,1601108901,All Saints Polo Shirt and Shorts Set - Green,smALLSAINTS,GBP,36,,,,,https://media.very.co.uk/i/very/WD8BQ_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,"All Saints Polo Set by smALLSAINTS, Green, Polo collar, Button fastening, Short sleeves, Logo, Elasticated waistband shorts, Side slip pockets, Back patch pocket","['4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS']",['Material Content: Shirt:100% Cotton/ Shorts:100% Cotton'],False
https://www.very.co.uk/ted-baker-top-amp-short-set-red/1601128792.prd,1601128792,Top & Short Set - Red,Ted Baker,GBP,28,,,,,https://media.very.co.uk/i/very/WG75V_SQ1_0000000017_RED_SLf?$pdp_300x400_x2$&fmt=jpg,"Top & Short Set by Ted Baker, Red, Two piece set, V neck, Popper fastening, Short sleeves, Elasticated waist with drawstring, Side slip pockets, Back pocket, Logo","['12-18 MONTHS', '2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '1.5-2 YEARS']","['Material Content: T-shirt:100% Cotton/ Shorts:100% Cotton', 'Washing Instructions: Machine Washable']",False
https://www.very.co.uk/everyday-boys-jogger-blue/1600981278.prd,1600981278,Boys Jogger- Blue,Everyday,GBP,3,10,Save up to £8.50,1,5,https://media.very.co.uk/i/very/VWIXU_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,,"['6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-boys-dinosaur-print-short-sleeve-t-shirt-and-short-set-multi/1601050917.prd,1601050917,Boys Dinosaur Print Short Sleeve T-Shirt and Short Set - Multi,Everyday,GBP,9,,,4,4.8,https://media.very.co.uk/i/very/W62ZP_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Dinosaur Print Short Sleeve T-Shirt and Short Set by Everyday, Multi, Short sleeve T-shirt, Dinosaur print to the front, 'Roarsome' slogan, Ribbed crew neck, Stretch waist shorts, Drawstring fastening, Slip side pockets","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
