url,currency,price,beadroom,bathroom,furnished,area,location,amenities,price_type,breadcrumb,description,images
https://www.dubizzle.com.bh/en/ad/expat-can-buy-1-bedroom-flat-near-city-center-33276605-ID104580709.html,BHD,"55,000",1,2,Yes,87,"Seef, Capital Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security', 'Shared Gym']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Seef,"Furnished unit  Fylly bright   Expats can buy  Deed is ready   Call 3,3,2,7,6,6,0,5 85,000 BHD Call on 3,3,2,7,6,6,0,5",['https://images.dubizzle.com.bh/thumbnails/5321512-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/luxury-rented-1-bedroom-flat-for-sale-ID105339396.html,BHD,"45,000",1,2,Yes,74,"Juffair, Capital Governorate","['Built in Kitchen Appliances', 'Central A/C & heating', 'Covered Parking', 'Shared Gym', 'Shared Pool', 'Shared Spa']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,"Luxury one bedroom For sale in Blue sky Tower Fantastic buisness oppurtunity Rented for the next year Family Friendly Building fully furnished nevy is 8 minutes walking , supermarket is just outside the building","['https://images.dubizzle.com.bh/thumbnails/4787783-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4787784-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4787785-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4787786-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%B4%D9%82%D9%82-%D8%AA%D9%85%D9%84%D9%8A%D9%83-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%AF-%D9%83%D9%84-%D8%AF%D9%88%D8%B1-%D8%B4%D9%82%D8%A9-%D8%AA%D9%86%D9%82%D8%B3%D9%85-%D8%A5%D9%84%D9%89-%D8%B4%D9%82%D8%AA%D9%8A%D9%86-ID105439710.html,BHD,77.5,5,5,No,225,"Al Hidd, Muharraq Governorate",['Balcony'],,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Al Hidd,شقق تمليك للبيع في الحد كل دور شقة  مدخلين للشقة  5غرف صالتين  مطبخ 5حمام بلكونة  لفت باركين,['https://images.dubizzle.com.bh/thumbnails/5234011-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D9%82%D8%B7%D8%B9%D8%A9-%D8%A7%D8%B1%D8%B6-%D8%A8%D9%85%D8%B5%D8%B1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID105460899.html,BHD,1,,,,"1,000","Riffa, Southern Governorate",[],,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Southern Governorate>Land for Sale in Riffa,قطعة ارض كبيره للبيع بجمهورية مصر العربية موقع متميز مساحه كبيره تصلح للاستثمار,['https://images.dubizzle.com.bh/thumbnails/5320495-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/%D8%A7%D9%84%D8%B1%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A-ID105419536.html,BHD,1,5,4,No,225,"Riffa, Southern Governorate","['Covered Parking', 'Walk-in Closet']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Southern Governorate>Apartments for Sale in Riffa,البناية قيد الانشاء كل طابق شقة واحدة فقط البناية ٣ شقق كل طابق شقة,['https://images.dubizzle.com.bh/thumbnails/5142061-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/running-salon-for-sale-ID105404257.html,BHD,"120,000",,,Yes,120.6,"Juffair, Capital Governorate",[],Negotiable,Home>Properties>Properties for Sale>Commercial for Sale>Commercial for Sale in Capital Governorate>Commercial for Sale in Juffair,Running salon Near Riffa Lulu 4 visa Fully Furnished,"['https://images.dubizzle.com.bh/thumbnails/5073294-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073295-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073296-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073297-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073298-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073299-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073300-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073301-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073302-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073303-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073304-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5073305-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/reef-island-hot-deal-luxurious-2-bedroom-apartment-ID105460589.html,BHD,"78,000",2,3,Yes,120,"Seef, Capital Governorate","['Balcony', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Shared Gym', 'Shared Pool']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Seef,- Reef Island - Prime Location - 2 Bedroom - 3 Bathroom - Balcony - Shared Pool - Shared Gym - Sauna and Steam - BBQ area,"['https://images.dubizzle.com.bh/thumbnails/5319279-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5319280-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5319281-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5319282-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5319283-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5319284-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5319285-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5319286-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/urgent-sale-2-bed-57000-ID105317696.html,BHD,"58,000",2,2,Yes,84.4,"Amwaj Island, Muharraq Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Pets Allowed']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Amwaj Island,تفاصيل: شقة من غرفتي نوم تم تجديدها حديثًا ومفروشة بالكامل في أروع ملكية في جزيرة أمواج والتي تتمتع بإمكانية الوصول المباشر إلى الشاطئ الخاص. المساحة : 84.4 متر مربع 2 غرف نوم + 2 حمام كامل مطبخ حديث شرفة كبيرة مفروشة بالكامل تم تركيب جميع تركيبات السباكة جديدة من الصفر بعلامة Grohe التجارية. تحتوي الشقة على المرافق الخارجية التالية؛ شاطئ خاص حديقة ضخمة ذات مناظر طبيعية ملعب كرة القدم ملعب كرة الريشة وملعب كرة السلة منطقة لعب خارجية للأطفال حمامات سباحة ( عدد 2 ) خارجية جاكوزي خارجي رصيف القوارب غرفة الصلاة غرفة الترفيه (الألعاب الداخلية) مناطق للشواء مطلة على الشاطئ صالة ألعاب رياضية وغرفة بخار على أساس العضوية يحتوي المبنى على صالون 24*7 أمن . إدارة أصحاب المنازل. شكرًا Details:   2 br newly renovated  brand new fully furnished apartment in The most wonderful property  of Amwaj island that has a private beach direct access.   Area :84.4 sqm 2 bedrooms + 2 full bathroom Modern kitchen Big balcony Fully furnished  All the plumbing fixtures are Installed new from scratch with Grohe brand.   The flat is having the following outdoor facilities ;  Private beach Huge landscaped garden soccer field  Badminton court & basketball court  Outdoor Kids play area  Swimming pools ( 2 nos) outdoor  Jacuzzi outdoor  Boat jetty  Prayer room Recreation room ( indoor games)  Bbq areas overlooking the beach Membership basis Gym & steam room Premises has a Salon  24 *7 security .  Home owners management.   Thanks,"['https://images.dubizzle.com.bh/thumbnails/4694359-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4694360-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5259943-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4776856-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4694358-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4694361-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4694362-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4776857-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4776858-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4776859-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4776860-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4776861-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/buy-it-on-installments-1-bedroom-flat-65-sqm-at-juffair33276605-ID104819790.html,BHD,"48,000",1,2,Yes,65,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,"Expats can buy  Call on 3,3,2,7,6,6,0,5  20% percentage in advance rest in 3 years Two bedrooms flats also available",['https://images.dubizzle.com.bh/thumbnails/4375043-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/two-bedrooms-flat-with-maidroom-buy-it-on-installments33276605-ID104819805.html,BHD,"78,000",2,4,Yes,110,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,"20 percentage in advance and remaining in 3 years time  Expats can buy  Call on 3,3,2,7,6,6,0,5",['https://images.dubizzle.com.bh/thumbnails/4375056-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/2-bedroom-flat-expats-can-buy-call-on33276605-ID105121499.html,BHD,"59,000",,,,115,"Juffair, Capital Governorate",[],,Home>Properties>Properties for Sale>Land for Sale>Land for Sale in Capital Governorate>Land for Sale in Juffair,"Call on 3,3,2,7,6,6,0,5","['https://images.dubizzle.com.bh/thumbnails/5318601-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5318602-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/two-bedrooms-flat-with-income-for-sale-at-juffair33276605-ID104899631.html,BHD,"130,000",2,2,Yes,110,"Juffair, Capital Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security', 'Shared Gym']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,"Two bedrooms flat with monthly income bd 700 juffair Expats can buy  Call on 3,3,2,7,6,6,0,5","['https://images.dubizzle.com.bh/thumbnails/4934478-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4934479-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4934480-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4934481-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4934482-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/2-plus-maidroom-flat-for-sale-at-fontana-33276605-ID104899620.html,BHD,"105,000",2,3,Yes,150,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,"two plus maid rooms  Expats can buy  Call on 3,3,2,7,6,6,0,5 on higher floor","['https://images.dubizzle.com.bh/thumbnails/4939735-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4939736-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/harbor-view-flat-with-balcony-at-abraj-call33276605-ID105308814.html,BHD,"60,000",2,2,Yes,122,"Sanabis, Capital Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security', 'Shared Gym']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Sanabis,expats can buy  ready to move in   we have rented flats for investment,['https://images.dubizzle.com.bh/thumbnails/5212649-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/retail-outlet-at-busy-street-in-bahrain-ID105460204.html,BHD,"45,000",,,Yes,700,"Gudaibiya, Capital Governorate","['Air Conditioning', 'Storage']",Negotiable,Home>Properties>Properties for Sale>Commercial for Sale>Commercial for Sale in Capital Governorate>Commercial for Sale in Gudaibiya,just come and see the showroom and the area the best location in Bahrain for retail business  rent 2600 asking 45k BD with all decide and AC and billing systems  WhatsApp,['https://images.dubizzle.com.bh/thumbnails/5317407-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/near-city-center-sea-view-1-bed-seef-4-sale-ID104390081.html,BHD,"75,000",1,2,Yes,85,"Seef, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Seef,Brand new Sea view Pool Gym Parking  Security,"['https://images.dubizzle.com.bh/thumbnails/1638207-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/1638208-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/1638209-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/1638210-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/1638211-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/1638212-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/1638213-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/1638214-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/brand-new-studio-in-juffair-ID103006072.html,BHD,"33,000",1,1,Yes,45,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,Brand new 1 bath Balcony Gym Pool Parking  Security,"['https://images.dubizzle.com.bh/thumbnails/715694-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715699-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715701-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715705-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715708-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715709-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715719-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/sea-view-3-bed-juffair-for-sale-ID104390045.html,BHD,"62,000",3,3,Yes,130,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Central A/C & heating', 'Covered Parking', 'Pets Allowed', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,Sea view 130 m2 3 bed  big balcony Brand new Gym,"['https://images.dubizzle.com.bh/thumbnails/3805023-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3805024-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3805025-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3805026-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3805027-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3805028-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/3805029-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/sea-view-2-bed-juffair-sea-view-ID103006037.html,BHD,"62,000",3,3,Yes,129,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,Pool Gym Balcony Security Parking,"['https://images.dubizzle.com.bh/thumbnails/715619-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715627-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715637-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715645-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715650-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715653-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715655-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715657-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/sea-view-1-bed-brand-new-juffair-ID103006004.html,BHD,"48,000",1,2,Yes,78,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,Free hold apartment  1 Pools 2 Gyms Balcony Parking  Security  Brand new,"['https://images.dubizzle.com.bh/thumbnails/715575-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715577-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715581-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715582-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715583-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715585-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715589-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715590-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/sea-view-brand-new-2-bed-juffair-ID103005981.html,BHD,"82,000",2,2,Yes,118,"Juffair, Capital Governorate",[],,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,Free hold Direct sea view Large 2 balcony  Pool Gym Cinema Spa,"['https://images.dubizzle.com.bh/thumbnails/715386-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715388-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715389-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715390-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715397-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715400-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/715403-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%A8%D9%8A%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D9%85%D8%AA%D8%A7%D8%B2-ID105459934.html,BHD,110,4,4,,231,"Al Hidd, Muharraq Governorate",[],,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Al Hidd,بيت  للبيع  في منطقة الحد  منطقة هادئة  يتكون من طابقين :  الطابق الارضي : صالة كبيرة +  مجلس + مطبخين+ غرفة خادمة + غرفة طعام  الطابق الاول  : 3 غرف نوم  حوش + جراج 3 سيارات   مساحة الارض 231 متر مربع  مطلوب 110 ألف دينار,['https://images.dubizzle.com.bh/thumbnails/5316219-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/house-for-sale-in-qalali-ID105459890.html,BHD,"160,000",5,8,Yes,244,"Galali, Muharraq Governorate","['Covered Parking', 'Maids Room', 'Private Garden', 'Private Pool']",Negotiable,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Galali,"Building age: 12 years 5 bedrooms, all with bathrooms Maid's room with an external bathroom 8 bathrooms Large living room American kitchen Swimming pool Elevator Two-car garage 3 floors","['https://images.dubizzle.com.bh/thumbnails/5316061-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5316062-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5316063-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5316064-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5316065-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5316066-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5316067-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5316068-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A%D9%84%D8%A7-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A8%D8%A7%D8%B1%D8%A8%D8%A7%D8%B1-ID105459863.html,BHD,"130,000",3,4,No,205,"Barbar, Northern Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room']",Negotiable,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Northern Governorate>Villas for Sale in Barbar,للبيع فيلا راقية في باربار  مساحة الارض : 205 متر مربع  مساحة البناء : 265 متر مربع  طابقين * صالة واسعة * حديقة * مطبخ كبير بالاضافة الى غرفة خاصة مع حمام خاص للخادمة * كراج سيارتين * 3 غرف نوم * 4 حمامات *   مساحة الارض : 205 متر مربع  مساحة البناء : 265 متر مربع  طابقين * صالة واسعة * حديقة * مطبخ كبير بالاضافة الى غرفة خاصة مع حمام خاص للخادمة * كراج سيارتين * 3 غرف نوم * 4 حمامات *,"['https://images.dubizzle.com.bh/thumbnails/5315923-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315924-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315925-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315926-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315927-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315928-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315929-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315930-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315931-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315932-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315933-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315934-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%A8%D9%8A%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D9%85%D8%AA%D8%A7%D8%B2-ID105459851.html,BHD,100,4,3,,222,"Arad, Muharraq Governorate",[],,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Arad,‎للبيع بيت منطقة عراد بالقرب  من المنتزه يتكون من طابق واحد من :  ‎غرفه ماستر ، صاله ، مجلس  ‎غرفتين منفصلتين ‎حمامين ، ‎مطبخ ‎مخزن ‎ كراج لسيارتين ‎ حوشين امامي وخلفي  المساحة : 222 متر مربع   ‎السعر : 100 الف دينار قابل    ‎,"['https://images.dubizzle.com.bh/thumbnails/5315884-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5315885-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID105459825.html,BHD,160,5,4,,500,"Arad, Muharraq Governorate",[],,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Arad,فيلا للبيع ، في منطقة عراد يتكون من :  5 غرف ، 4 حمامات  صالة ، مطبخ  حوش ، غرفة خادمة  كراج و بالإضافة إلى شقة من 3 غرف  و محل تجاري  المساحة 500 متر مربع  السعر 160 ألف دينار,['https://images.dubizzle.com.bh/thumbnails/5315782-800x600.jpeg']
https://www.dubizzle.com.bh/en/ad/expat-can-buy-huge-3-bedroom-flat-call33276605-ID105308798.html,BHD,"79,000",3,4,Yes,177,"Sanabis, Capital Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Security', 'Shared Gym']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Sanabis,3 bedrooms apartment  furnished  expats can buy,"['https://images.dubizzle.com.bh/thumbnails/5050156-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5050157-800x600.jpeg']"
