pdp_url,product_name,regular_price,art_number,material_composition,clothing_length,clothing_fit,country_of_origin,neck_style,style,care_instruction,color,sleeve_length_style,images
https://www2.hm.com/en_in/productpage.1292461001.html,Flared cotton strappy top,1499.0,1292461001,Cotton 100%,Regular length,Oversized,India,"Deep neckline, Round neck","Flared, Plunge back, Strappy top","Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Tumble dry medium",Red/Cream,,"['https://image.hm.com/assets/hm/d5/83/d5835c6289d76bc877ba5f65f922ff558094a8ac.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/88/3d/883def97322150e8f28c45dd1c3c319bc43815f0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/5a/1e/5a1ede4f44ee4cca6a64cec6df0dbe37045d70d0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0f/90/0f90a3b50a5e287baabc7930b1cadb822f7f371b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1e/9d/1e9d54844c05d47c1560995d35989e8441195c06.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/4e/09/4e09bc49e6f087e5f75fc546a8cd1501b422784f.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1273062003.html,Overlock-detail crinkled top,799.0,1273062003,"Polyester 98%, Elastane 2%",Short,Slim fit,Cambodia,Boat neck,,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Can be dry cleaned, Wash with similar colours, No iron",Dusty pink,,"['https://image.hm.com/assets/hm/f3/21/f3219120eb4979adb5edcc650012272eb669f5f5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/22/1c/221c86bba8f34b4904337e9bcc3b7359b21f38f1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/94/75/9475292c6abdb0df4a7f5093e7963ea3daa9f31d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3d/b9/3db90b6f626ad3ab0aee0a16852af416dd63ced3.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/32/1f/321fa4ccbd522d40a8b321fb2a487bd1b9e8d2cf.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1293186001.html,Crêpe halterneck top,1199.0,1293186001,"Polyester 95%, Elastane 5%",Regular length,Slim fit,Myanmar,"Deep neckline, Halterneck, V-neck",Draped,,White/Black,Sleeveless,"['https://image.hm.com/assets/hm/91/81/9181fde743679b745ce7d6f327b65388a5eee701.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/25/26/2526617462612be468631dd95bec2958c4cf8020.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/36/03/360336cb05b1d843d5c41805a8f2774774799987.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ca/3f/ca3fb84808ffa75ed7f7442a0f29f887f7be852a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c5/87/c5875b668c1b11498240c92f848d229b72d9b4de.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1267582003.html,Boat-neck top,999.0,1267582003,"Viscose 50%, Polyester 46%, Elastane 4%",Regular length,Slim fit,Cambodia,Boat neck,,,Black/White,,"['https://image.hm.com/assets/hm/13/c9/13c9f927ceb25519266a99ad0b22387236fcdd5d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/97/5c/975ce73b84f48e3db4c6b8ce1358f93c2c29635d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a8/c9/a8c986b668566de2ccfff327d395bfe775557449.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/01/49/0149d0ba2c55c9e328cededa6c5e939b80263d54.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ac/ab/acab03df1d685fc2f3340e07223e08e2d052d00c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a6/1d/a61d7d6cbb98af4004846c9941072c05a1a38bf0.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1283561003.html,Bralette top,1499.0,1283561003,"Polyester 77%, Viscose 19%, Elastane 4%",Cropped,Slim fit,Turkey/Türkiye,Square neckline,"Strappy top, Vest top","Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, Can be dry cleaned, Wash with similar colours, Low iron",Dark khaki green,Sleeveless,"['https://image.hm.com/assets/hm/24/05/24053550e575d0d6fac9737f400aae4dd0bd973b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/fb/24/fb243240b16d6de9d33f441fd522a1ab0974bc5d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/86/f9/86f9acaa649c8873517b73a888e25826793febb4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ef/73/ef737572a764e9e05ae92a43ec8df4f1e81c79ba.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/cf/1f/cf1f97ff1bde1116430a3017ae95bb454b17f8ed.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/33/47/3347b17fc9ea785b8a3ff6a7332ddf063d47e8cd.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1248615002.html,Gathered cap-sleeved top,799.0,1248615002,"Viscose 92%, Elastane 8%",Short,Slim fit,Cambodia,Boat neck,,"Line dry, Only non-chlorine bleach when needed, Medium iron, Machine wash at 30°, Can be dry cleaned",Cream,Short sleeve,"['https://image.hm.com/assets/hm/da/3c/da3cc7a7c1b4464a92113fb4754356160f4e407e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e6/65/e6658e648563c50e4d48d5409350a65c0c62e45f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/17/bb/17bb77a099eb9bc0b6a3685d12208b935b109342.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b3/69/b36978ea97627ac4a3a73f614609a89867f9dd58.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ff/81/ff819c3a9cae8ef8a6f48fc870cc1ef789fe38b6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d8/33/d833dd88213ef83cfca1f411071a03f6f7bbf205.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1212773009.html,Cropped strappy top,399.0,1212773009,"Cotton 95%, Elastane 5%",Cropped,Slim fit,Bangladesh,V-neck,Strappy top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Wash with similar colours",Bright red,Sleeveless,"['https://image.hm.com/assets/hm/bf/4b/bf4b9d640e555f2c72e1154b5db70a5bc42b9ce6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1f/73/1f7378026981e4eebcfd9587cb0ab9648e24a5a7.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1259456003.html,Draped jersey top,1299.0,1259456003,"Polyester 94%, Elastane 6%",Short,Slim fit,Myanmar,Cowl neck,Draped,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, No dry clean, Wash with similar colours",Black,,"['https://image.hm.com/assets/hm/4a/e4/4ae400590d771d3500b1477918d9a7dcff104be6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ef/5e/ef5eb6a34b50d8029a9027573990862bd18355f6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/85/4f/854feb28a6b8ff0b785cd1c44a8683d6e578adbd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0c/0b/0c0ba6e297726fefb4bbbb65278bed6399dc73f3.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0d/cf/0dcfd9db6e7b43152f44cb71147ed0157f4002a9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c7/eb/c7eb6cdb474568a0118b1e14748878d30213ad34.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ae/0c/ae0ca606a11d3b4867ed19c4500473b5610288f5.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1254718002.html,Long-sleeved jersey top,699.0,1254718002,"Cotton 97%, Elastane 3%",Regular length,Slim fit,Bangladesh,Round neck,,"Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Tumble dry medium",White,Long sleeve,"['https://image.hm.com/assets/hm/8f/fb/8ffbc3677feb481f318b4edf6f01bcf0f2dcb59e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/63/af/63afb88d7648e7f0244dc083f1f5ffc8a6ecf750.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a0/22/a0226489ecfbe92994bdc71b302e3e20050d073d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/2c/d5/2cd5ba31f77e88a8aad577499f908a79db9a4d92.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d1/d2/d1d20a64e6990c42f013e367c47a5a9391f2c9d5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/42/22/42225ff1cc3db11a5c855b2a11d1ed6e4817cb73.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/68/44/68449ac9631c934d195de391feb0c8ef045a9227.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1282719001.html,Peplum strappy top,899.0,1282719001,"Viscose 55%, Cotton 45%",Regular length,Loose fit,India,Square neckline,"Flared, Peplum, Strappy top","Line dry, Only non-chlorine bleach when needed, Medium iron, Machine wash at 30°, Can be dry cleaned",White,Sleeveless,"['https://image.hm.com/assets/hm/a0/cd/a0cd4a21f42a780d59d9ee4d04f8c7fdc50a4c3f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/68/c2/68c282728f4ad4b7d4675ce02c3299c095123f31.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/5b/23/5b2319381324e30327adbbd0e3105ce33394a26b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3c/26/3c2693bf59f6c0b77647e1987093742b9497bbe0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/52/8e/528e1982ee227d76fc490c0b90fe9e61f2e1ae84.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/cb/df/cbdf354ca23d12b4f8b6f4d51cb044a29c702ce0.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1283561002.html,Bralette top,1499.0,1283561002,"Polyester 77%, Viscose 19%, Elastane 4%",Cropped,Slim fit,Turkey/Türkiye,Square neckline,"Strappy top, Vest top","Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, Can be dry cleaned, Low iron",White,Sleeveless,"['https://image.hm.com/assets/hm/bb/05/bb051b6bc9b2ae044dfeb52b20a453230075db7b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c5/17/c517d0ec767112b0930afda400982af90df97b0b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b7/c6/b7c6a7833577944f38703f6ca9c2f52e348eeaf8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/66/ba/66ba79b704244609d22432664c250024a09354e1.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f5/b1/f5b1b77b98b4405ad117f909f4df0e78e1dd6c9e.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1282056001.html,Knitted T-shirt,1499.0,1282056001,"Viscose 50%, Acrylic 50%",Regular length,Loose fit,China,Round neck,Raglan sleeve,"Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, Can be dry cleaned, Low iron",Black,,"['https://image.hm.com/assets/hm/7a/a8/7aa8cac5d799a4051ebfeb5aec096a8ef79f2708.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/86/6b/866bcc24813d2bf0ef954c86099ea6e64de1b372.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ce/e9/cee9c0b2d3fcea3834174887ad3d89f12f96e81a.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/4c/08/4c08f1cdef5fd4f8d2eb2202c7584baea6480cee.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1205890012.html,2-pack sports vest tops with DryMove™,1499.0,1205890012,"Polyester 88%, Elastane 12%",Regular length,Relaxed fit,China,"Deep neckline, Round neck","Racer back, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Low iron",Light beige/Black,Sleeveless,"['https://image.hm.com/assets/hm/c1/25/c1252d3a5c93f2227af0fec0558fb2e81b224e71.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a0/0b/a00b864a78f0dfd7d6d6f58cd0ba0bd60f586602.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1293575003.html,One-shoulder top,1199.0,1293575003,"Polyester 98%, Elastane 2%",Short,Slim fit,China,Asymmetric neckline,One-shoulder,"Use a laundry bag, Line dry, Only non-chlorine bleach when needed, Medium iron, Machine wash at 30°, Can be dry cleaned",Black,,"['https://image.hm.com/assets/hm/0d/f0/0df0a51f2b900bcdf0885de91d2a6a2f560135b8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/54/db5444dfb113607b3d254fcbfe8cb478fac58875.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/0b/fb/0bfbbb9106dba6e5a2817711843cba5fec687db4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/cd/a0/cda0470d359bad10675d2d78a8d403232626a3e9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9d/06/9d06c572a2c32d90af1201f5e89b893ebf86a5a5.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1284894004.html,Sheer strappy top,1599.0,1284894004,"Lyocell 75%, Polyamide 20%, Linen 5%",Regular length,Regular fit,China,Sweetheart neckline,Strappy top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, Can be dry cleaned, Low iron",Grey,,"['https://image.hm.com/assets/hm/d8/96/d896d6409b1bd38559741d8a30648d0dd0de5405.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/63/cc/63cced601b71c93d1aac2084e41e8b4b6925a62c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/cb/59/cb593d32facf456aa486e55d20f8c560316930f7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/4c/36/4c36e2eaca667c6c43f4a568287e6fe6c8022226.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/64/08/640886facd548e3e89ea6956bea3c9370fef1eee.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1278512008.html,Fine-knit sweater vest,999.0,1278512008,"Viscose 80%, Polyamide 20%",Regular length,Slim fit,Myanmar,Round neck,Vest top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, Can be dry cleaned, Low iron",Navy blue/White,Sleeveless,"['https://image.hm.com/assets/hm/30/1b/301b436c90d8f4987d3441f9eeb7b09e019926d0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/58/72/58721b2580ca847c597a13c8e6fc20eda28c8387.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9f/a5/9fa52d2025c31ac66c91350dea8a8b985f2e47ad.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ff/8e/ff8e6345d5a3d1d909290493a9d6cf97d18d01ed.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/d0/7c/d07c7d88a16ed6d6852d91b5912d4ebd7e2b3a38.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/13/72/1372524dd682244d2be35f6464ae1fadab0ecd2b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/cd/d6/cdd6ce56d0e3c996d33c5b7048d532e0b2b2e9dd.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1269853001.html,Light Support Yoga bra with SoftMove™ Lycra®,1999.0,1269853001,"Polyamide 79%, Elastane 21%",,,China,V-neck,"Bralette, Non-wired bra, Padded bra, Sports bra, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Remove padding before wash, Low iron",Black,,"['https://image.hm.com/assets/hm/5e/1e/5e1e6c189f9c19df99660406fef04b51af82fb4b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/db/55/db55a739c337f699f9f47e695948f125809f28a3.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/fa/58/fa58e7b20671074f27cb61b4dd5f7fd26d341a5b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/08/ed/08ed8b8cac70a0d5be07a7a2bc9fe1895bf2c0eb.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/00/c8/00c83dc59decce8b3ed2ad170989b3d3f4efd0b7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/55/d1/55d16248e2b76c331482eaa7746e2fd148de1280.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/34/bd/34bdcfa7d7326d1f40cb4df7ee6d0709f5c79aad.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1270854001.html,Ribbed vest top,799.0,1270854001,"Cotton 95%, Elastane 5%",Regular length,Slim fit,Bangladesh,Round neck,Vest top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Black,,"['https://image.hm.com/assets/hm/e4/23/e42388c5c0434b61d7728c6e2bc497ac7d501f66.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c7/63/c7638d11f1bf634617451fe3ebcffbc6984687ba.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8c/b9/8cb937fc1ac9321448bc793020585bcc8dc7c899.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/1d/17/1d1717a369ca07347bbc61723a2da743637dcb25.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6c/45/6c451b210cb636f950e03873fc5a053c9f02ba26.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1265819002.html,Seamless Medium Support Sports bra with DryMove™,1499.0,1265819002,"Polyamide 92%, Elastane 8%",,,China,V-neck,"Bralette, Non-wired bra, Padded bra, Racer back, Sports bra, Vest top","Only non-chlorine bleach when needed, No dry clean, Do not use softener, Line dry, Machine wash at 40°, Do not iron on print, Remove padding before wash, Low iron",White,,"['https://image.hm.com/assets/hm/5c/a6/5ca636e0f8f4832c2dc65a060e1c61b169eca05d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/11/fd/11fd3312dfe05cbdcc3dd90be665cdd8efe861fc.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/9f/a4/9fa4daf9667857bcfc10e8b74ca62d57aa23f184.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/f1/47/f1473cbd8e3ee4b10fb65e72011f4ec2b0707573.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/10/3d/103d21fe08aed8beb8e83ae86a6e8869a63e28c6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b2/f1/b2f1b5ac3fa29d41180f74a5ccad6bae686fb031.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1289841003.html,Smocked cropped top,999.0,1289841003,"Polyester 98%, Elastane 2%",Cropped,Slim fit,China,Square neckline,"Smocked, Vest top","Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Can be dry cleaned, Wash with similar colours, No iron",Dark pink/Pink,Sleeveless,"['https://image.hm.com/assets/hm/5b/ff/5bff9bb636580e6129e900b39c764b2b215bccf4.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/29/79/2979d6ce0152108b00f30e2c071306257cbc00fb.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/99/9d/999dd54d8307667937ce626c01481239d19e3fbb.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a5/ce/a5ce601b4a7c0bcf4efea8978258eb1513d65bfe.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8c/ca/8cca65d7a7d878b7c771cf40f39c184b08cc2fb9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/88/d3/88d38d58083bc5a698501bace9ab9a24052f0db6.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1259564002.html,Ribbed vest top,699.0,1259564002,"Polyester 94%, Elastane 6%",Short,Slim fit,Cambodia,Round neck,Vest top,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Wash with similar colours",Cream,Sleeveless,"['https://image.hm.com/assets/hm/6a/72/6a72261bcdc094b4fa4f5af0aa27a726791f31a6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/77/23/77232e752b5499ad9539fcf4c219adea22c1c0fb.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/77/07/770783c064eb7e6b6159185a56502244251c72b3.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ea/e5/eae5b12930f5d226f62b71b04ec57fe8195c8f53.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/eb/4b/eb4b69ef91f74d77d5d613ee9299dd3d92265dd6.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/06/84/0684cd85549ef7c3e31c1f97a5778fbcb71b38cf.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1289332003.html,Fitted top,999.0,1289332003,"Polyester 92%, Elastane 8%",Regular length,Slim fit,China,Round neck,,"Line dry, Only non-chlorine bleach when needed, Machine wash at 30°, Can be dry cleaned, Low iron",Cream,,"['https://image.hm.com/assets/hm/4c/c0/4cc0f542087166f3cf26c041402ece5250cd05d0.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/77/aa/77aa326ae261c10844fdf5e95fcbc576b3209885.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6a/a4/6aa4537363e2a087945be9d0aff5d5a67d1b5fda.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6a/16/6a169532baf0ee666a40aec565e1982c8114ebc5.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1240987002.html,Puff-sleeved top,999.0,1240987002,Cotton 100%,Regular length,Regular fit,Myanmar,Round neck,Puff sleeve,"Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Tumble dry medium",White,Short sleeve,"['https://image.hm.com/assets/hm/ee/b1/eeb127bde7f83b319a3a6d509dec404195d00622.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3d/52/3d52a140be2ec03a1866eb2d7805c1a1302f93cd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ff/c6/ffc6afdac2115ed756f2b542326e47fc9037d183.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6e/92/6e925b9dae30f372c529ec04dcff5304119e2fc2.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/02/ca/02ca6150fb2447292bf050cce4e825fcc4b2c1f9.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/7f/1c/7f1c1fb71cd8e69078a8f63a5e6b28f38fb40341.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1280291001.html,Ballerina-neckline top,699.0,1280291001,"Polyester 87%, Elastane 13%",Regular length,Slim fit,Bangladesh,Ballerina neckline,,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned, Wash with similar colours",Black,,"['https://image.hm.com/assets/hm/e1/df/e1df40a8fd311609801dd300283833917b635b10.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/eb/93/eb93fd4ee1781cdb1d0eb8cfb5872e0750790676.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8a/35/8a35a59f0bdc9a068e965bb6fc239db2cf14df6e.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/8e/fc/8efcb4d76282576dc94ae3e78d8a897b00a20db7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c1/3d/c13def8df6a78079ec6d11b1f099d189d59d7235.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/4f/c9/4fc97fe5b6003d177e101acecec6089011b8b290.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1266402001.html,Boat-neck microfibre top,699.0,1266402001,"Polyester 87%, Elastane 13%",Regular length,Regular fit,China,Boat neck,,,Cream,,"['https://image.hm.com/assets/hm/84/c6/84c64f7530878c5ab438492b63450f707be9ed7f.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/dd/9d/dd9d4e5ac606aa84e1a8602d2fe1a64cc3d3c5d5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/3d/6e/3d6e6cfa001f6ee92a19a7023d28eeb723d52a4d.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b2/04/b204118a878f30e6dc8375827813ebb97b346ca5.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/e6/30/e6300512eaf2c4d745a2fcb98cb19329ec1e65bd.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/c0/1c/c01c0c6d625bd09f094b36c162d48b96e0e05c9c.jpg?imwidth=2160']"
https://www2.hm.com/en_in/productpage.1203084025.html,Ribbed jersey top,999.0,1203084025,"Cotton 48%, Viscose 47%, Elastane 5%",Regular length,Slim fit,Bangladesh,Round neck,,"Line dry, Only non-chlorine bleach when needed, Machine wash at 40°, Medium iron, Can be dry cleaned",Cream/Navy blue,,"['https://image.hm.com/assets/hm/dd/fc/ddfce5d8b63d618240a339ebb5772b99b8304a18.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/6f/6d/6f6d2de841e7694875382be112435978d115e4bf.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/22/7d/227d0b491093b465aa4be0d242aa48b23636948b.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/ac/d0/acd071a75d86edabd394fb2e81a0147e3f38657c.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/a7/31/a731de9d8b42e2cace695d3868433e946f6b1ca8.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/55/b7/55b7b85e577da64c61f9dddd89b373fd5608b2a7.jpg?imwidth=2160', 'https://image.hm.com/assets/hm/b8/5a/b85ab3aa671e6d83080878a4c43a9037b1759370.jpg?imwidth=2160']"
