"selection1_name","selection1_url","selection1_brand","selection1_brand_url","selection1_price","selection1_price_url"
"Regular Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=NAVY#intid=pid_pg5pip48g4r11c2","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=NAVY#intid=pid_pg5pip48g4r11c2","£20","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=NAVY#intid=pid_pg5pip48g4r11c2"
"Slim Fit Cotton Blend Dress Shirt","https://www.marksandspencer.com/slim-fit-cotton-blend-dress-shirt/p/clp60708394#intid=pid_pg5pip48g4r11c3","M&S Collection","https://www.marksandspencer.com/slim-fit-cotton-blend-dress-shirt/p/clp60708394#intid=pid_pg5pip48g4r11c3","£18","https://www.marksandspencer.com/slim-fit-cotton-blend-dress-shirt/p/clp60708394#intid=pid_pg5pip48g4r11c3"
"Cotton Rich Check Overshirt","https://www.marksandspencer.com/cotton-rich-check-overshirt/p/clp60710621#intid=pid_pg5pip48g4r11c4","M&S Collection","https://www.marksandspencer.com/cotton-rich-check-overshirt/p/clp60710621#intid=pid_pg5pip48g4r11c4","£30","https://www.marksandspencer.com/cotton-rich-check-overshirt/p/clp60710621#intid=pid_pg5pip48g4r11c4"
"Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=BLACK#intid=pid_pg5pip48g4r12c1","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=BLACK#intid=pid_pg5pip48g4r12c1","£30","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=BLACK#intid=pid_pg5pip48g4r12c1"
"The Ultimate Pure Cotton Oxford Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=KHAKI#intid=pid_pg5pip48g4r12c2","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=KHAKI#intid=pid_pg5pip48g4r12c2","£24","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=KHAKI#intid=pid_pg5pip48g4r12c2"
"Slim Fit Pure Linen Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=PALEBLUE#intid=pid_pg5pip48g4r12c3","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=PALEBLUE#intid=pid_pg5pip48g4r12c3","£45","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=PALEBLUE#intid=pid_pg5pip48g4r12c3"
"Slim Fit Pure Linen Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=NAVY#intid=pid_pg5pip48g4r12c4","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=NAVY#intid=pid_pg5pip48g4r12c4","£45","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=NAVY#intid=pid_pg5pip48g4r12c4"
"Pure Linen Short Sleeve Shirt","https://www.marksandspencer.com/pure-linen-shirt/p/clp60709496?color=BLACK#intid=pid_pg6pip48g4r1c1","M&S Collection","https://www.marksandspencer.com/pure-linen-shirt/p/clp60709496?color=BLACK#intid=pid_pg6pip48g4r1c1","£40","https://www.marksandspencer.com/pure-linen-shirt/p/clp60709496?color=BLACK#intid=pid_pg6pip48g4r1c1"
"Regular Fit Pure Linen Shirt","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=CONKER#intid=pid_pg6pip48g4r1c2","M&S Collection","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=CONKER#intid=pid_pg6pip48g4r1c2","£45","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=CONKER#intid=pid_pg6pip48g4r1c2"
"Slim Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=PINK#intid=pid_pg6pip48g4r1c3","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=PINK#intid=pid_pg6pip48g4r1c3","£20","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=PINK#intid=pid_pg6pip48g4r1c3"
"Slim Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=NAVY#intid=pid_pg6pip48g4r1c4","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=NAVY#intid=pid_pg6pip48g4r1c4","£20","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=NAVY#intid=pid_pg6pip48g4r1c4"
"Slim Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=MIDBLUE#intid=pid_pg6pip48g4r2c1","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=MIDBLUE#intid=pid_pg6pip48g4r2c1","£20","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=MIDBLUE#intid=pid_pg6pip48g4r2c1"
"Regular Fit Cotton Blend Dress Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-blend-shirt/p/clp60679076?color=WHITE#intid=pid_pg6pip48g4r2c2","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-blend-shirt/p/clp60679076?color=WHITE#intid=pid_pg6pip48g4r2c2","£25","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-blend-shirt/p/clp60679076?color=WHITE#intid=pid_pg6pip48g4r2c2"
"Slim Fit Cotton Blend Dress Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-dinner-shirt/p/clp60679077?color=WHITE#intid=pid_pg6pip48g4r2c3","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-dinner-shirt/p/clp60679077?color=WHITE#intid=pid_pg6pip48g4r2c3","£25","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-dinner-shirt/p/clp60679077?color=WHITE#intid=pid_pg6pip48g4r2c3"
"Skinny Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/skinny-fit-non-iron-cotton-blend-shirt/p/clp60708009?color=WHITE#intid=pid_pg6pip48g4r2c4","M&S Collection","https://www.marksandspencer.com/skinny-fit-non-iron-cotton-blend-shirt/p/clp60708009?color=WHITE#intid=pid_pg6pip48g4r2c4","£20","https://www.marksandspencer.com/skinny-fit-non-iron-cotton-blend-shirt/p/clp60708009?color=WHITE#intid=pid_pg6pip48g4r2c4"
"Regular Fit Cotton Short Sleeve Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709529#intid=pid_pg6pip48g4r3c1","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709529#intid=pid_pg6pip48g4r3c1","£22","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709529#intid=pid_pg6pip48g4r3c1"
"Regular Fit Easy Iron Pure Cotton Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709547?color=MOSSGREEN#intid=pid_pg6pip48g4r3c2","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709547?color=MOSSGREEN#intid=pid_pg6pip48g4r3c2","£22","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709547?color=MOSSGREEN#intid=pid_pg6pip48g4r3c2"
"Regular Fit Easy Iron Pure Cotton Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709547?color=DENIM#intid=pid_pg6pip48g4r3c3","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709547?color=DENIM#intid=pid_pg6pip48g4r3c3","£22","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60709547?color=DENIM#intid=pid_pg6pip48g4r3c3"
"Pure Cotton Geo Print Cuban Collar Shirt","https://www.marksandspencer.com/pure-cotton-geo-print-cuban-collar-shirt/p/clp60734413?color=ECRUMIX#intid=pid_pg6pip48g4r3c4","M&S Collection","https://www.marksandspencer.com/pure-cotton-geo-print-cuban-collar-shirt/p/clp60734413?color=ECRUMIX#intid=pid_pg6pip48g4r3c4","£28","https://www.marksandspencer.com/pure-cotton-geo-print-cuban-collar-shirt/p/clp60734413?color=ECRUMIX#intid=pid_pg6pip48g4r3c4"
"The Ultimate Pure Cotton Oxford Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=NEUTRAL#intid=pid_pg6pip48g4r4c1","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=NEUTRAL#intid=pid_pg6pip48g4r4c1","£24","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=NEUTRAL#intid=pid_pg6pip48g4r4c1"
"Regular Fit Luxury Cotton Twill Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60630987?color=BLACK#intid=pid_pg6pip48g4r4c2%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60630987?color=BLACK#intid=pid_pg6pip48g4r4c2%7Cprodflag_Offer","£49","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60630987?color=BLACK#intid=pid_pg6pip48g4r4c2%7Cprodflag_Offer"
"2pk Regular Fit Easy Iron Cotton Blend Poplin Shirts","https://www.marksandspencer.com/2pk-regular-fit-easy-iron-cotton-blend-poplin-shirts/p/clp60678330#intid=pid_pg6pip48g4r4c3","M&S Collection","https://www.marksandspencer.com/2pk-regular-fit-easy-iron-cotton-blend-poplin-shirts/p/clp60678330#intid=pid_pg6pip48g4r4c3","£42","https://www.marksandspencer.com/2pk-regular-fit-easy-iron-cotton-blend-poplin-shirts/p/clp60678330#intid=pid_pg6pip48g4r4c3"
"Regular Fit Luxury Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-luxury-cotton-striped-shirt/p/clp60707810#intid=pid_pg6pip48g4r4c4%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/regular-fit-luxury-cotton-striped-shirt/p/clp60707810#intid=pid_pg6pip48g4r4c4%7Cprodflag_Offer","£49","https://www.marksandspencer.com/regular-fit-luxury-cotton-striped-shirt/p/clp60707810#intid=pid_pg6pip48g4r4c4%7Cprodflag_Offer"
"Slim Fit Pure Linen Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=INDIGO#intid=pid_pg6pip48g4r5c1","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=INDIGO#intid=pid_pg6pip48g4r5c1","£45","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=INDIGO#intid=pid_pg6pip48g4r5c1"
"Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60707335?color=LIGHTAIRFORCE#intid=pid_pg6pip48g4r5c2","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60707335?color=LIGHTAIRFORCE#intid=pid_pg6pip48g4r5c2","£32","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60707335?color=LIGHTAIRFORCE#intid=pid_pg6pip48g4r5c2"
"Easy Iron Pure Cotton Striped Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60708413?color=BLUEMIX#intid=pid_pg6pip48g4r5c3","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60708413?color=BLUEMIX#intid=pid_pg6pip48g4r5c3","£30","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60708413?color=BLUEMIX#intid=pid_pg6pip48g4r5c3"
"Pure Cotton Waffle Overshirt","https://www.marksandspencer.com/pure-cotton-waffle-overshirt/p/clp60732150?color=DARKNAVY#intid=pid_pg6pip48g4r5c4%7Cprodflag_New","Autograph","https://www.marksandspencer.com/pure-cotton-waffle-overshirt/p/clp60732150?color=DARKNAVY#intid=pid_pg6pip48g4r5c4%7Cprodflag_New","£55","https://www.marksandspencer.com/pure-cotton-waffle-overshirt/p/clp60732150?color=DARKNAVY#intid=pid_pg6pip48g4r5c4%7Cprodflag_New"
"Cotton Blend Short Sleeve Overshirt","https://www.marksandspencer.com/cotton-blend-short-sleeve-overshirt/p/clp60732669?color=ECRU#intid=pid_pg6pip48g4r6c1%7Cprodflag_New","M&S Collection","https://www.marksandspencer.com/cotton-blend-short-sleeve-overshirt/p/clp60732669?color=ECRU#intid=pid_pg6pip48g4r6c1%7Cprodflag_New","£35","https://www.marksandspencer.com/cotton-blend-short-sleeve-overshirt/p/clp60732669?color=ECRU#intid=pid_pg6pip48g4r6c1%7Cprodflag_New"
"Pure Cotton Ultimate Oxford Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60708918?color=KHAKI#intid=pid_pg6pip48g4r6c2","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60708918?color=KHAKI#intid=pid_pg6pip48g4r6c2","£25","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60708918?color=KHAKI#intid=pid_pg6pip48g4r6c2"
"Pure Cotton Hawaiian Shirt","https://www.marksandspencer.com/pure-cotton-hawaiian-shirt/p/clp60721934#intid=pid_pg6pip48g4r6c3","M&S Collection","https://www.marksandspencer.com/pure-cotton-hawaiian-shirt/p/clp60721934#intid=pid_pg6pip48g4r6c3","£32","https://www.marksandspencer.com/pure-cotton-hawaiian-shirt/p/clp60721934#intid=pid_pg6pip48g4r6c3"
"Pure Cotton Waffle Overshirt","https://www.marksandspencer.com/pure-cotton-waffle-overshirt/p/clp60732150?color=PALEOPALINE#intid=pid_pg6pip48g4r6c4%7Cprodflag_New","Autograph","https://www.marksandspencer.com/pure-cotton-waffle-overshirt/p/clp60732150?color=PALEOPALINE#intid=pid_pg6pip48g4r6c4%7Cprodflag_New","£55","https://www.marksandspencer.com/pure-cotton-waffle-overshirt/p/clp60732150?color=PALEOPALINE#intid=pid_pg6pip48g4r6c4%7Cprodflag_New"
"The Ultimate Pure Cotton Oxford Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=BLACK#intid=pid_pg6pip48g4r7c1","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=BLACK#intid=pid_pg6pip48g4r7c1","£24","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=BLACK#intid=pid_pg6pip48g4r7c1"
"5pk Slim Fit Easy Iron Long Sleeve Shirts","https://www.marksandspencer.com/5-pack-slim-fit-cotton-long-sleeve-shirts/p/clp60456819#intid=pid_pg6pip48g4r7c2","M&S Collection","https://www.marksandspencer.com/5-pack-slim-fit-cotton-long-sleeve-shirts/p/clp60456819#intid=pid_pg6pip48g4r7c2","£70","https://www.marksandspencer.com/5-pack-slim-fit-cotton-long-sleeve-shirts/p/clp60456819#intid=pid_pg6pip48g4r7c2"
"Easy Iron Cotton Rich Oxford Shirt","https://www.marksandspencer.com/easy-iron-cotton-rich-oxford-shirt/p/clp60677277?color=WHITE#intid=pid_pg6pip48g4r7c3","M&S Collection","https://www.marksandspencer.com/easy-iron-cotton-rich-oxford-shirt/p/clp60677277?color=WHITE#intid=pid_pg6pip48g4r7c3","£18","https://www.marksandspencer.com/easy-iron-cotton-rich-oxford-shirt/p/clp60677277?color=WHITE#intid=pid_pg6pip48g4r7c3"
"Regular Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=KHAKI#intid=pid_pg6pip48g4r7c4","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=KHAKI#intid=pid_pg6pip48g4r7c4","£20","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=KHAKI#intid=pid_pg6pip48g4r7c4"
"Easy Iron Pure Cotton Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-shirt/p/clp60708973?color=GREEN#intid=pid_pg6pip48g4r8c1","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-shirt/p/clp60708973?color=GREEN#intid=pid_pg6pip48g4r8c1","£30","https://www.marksandspencer.com/easy-iron-pure-cotton-shirt/p/clp60708973?color=GREEN#intid=pid_pg6pip48g4r8c1"
"The Ultimate 2pk Regular Fit Pure Cotton Oxford Shirts","https://www.marksandspencer.com/the-ultimate-2pk-regular-fit-pure-cotton-oxford-shirts/p/clp60722676?color=LIGHTBLUEMIX#intid=pid_pg6pip48g4r8c2","M&S Collection","https://www.marksandspencer.com/the-ultimate-2pk-regular-fit-pure-cotton-oxford-shirts/p/clp60722676?color=LIGHTBLUEMIX#intid=pid_pg6pip48g4r8c2","£45","https://www.marksandspencer.com/the-ultimate-2pk-regular-fit-pure-cotton-oxford-shirts/p/clp60722676?color=LIGHTBLUEMIX#intid=pid_pg6pip48g4r8c2"
"The Ultimate 2pk Regular Fit Pure Cotton Oxford Shirts","https://www.marksandspencer.com/the-ultimate-2pk-regular-fit-pure-cotton-oxford-shirts/p/clp60722676?color=NAVYMIX#intid=pid_pg6pip48g4r8c3","M&S Collection","https://www.marksandspencer.com/the-ultimate-2pk-regular-fit-pure-cotton-oxford-shirts/p/clp60722676?color=NAVYMIX#intid=pid_pg6pip48g4r8c3","£45","https://www.marksandspencer.com/the-ultimate-2pk-regular-fit-pure-cotton-oxford-shirts/p/clp60722676?color=NAVYMIX#intid=pid_pg6pip48g4r8c3"
"The Ultimate 2pk Short Sleeve Oxford Shirts","https://www.marksandspencer.com/the-ultimate-2pk-short-sleeve-oxford-shirts/p/clp60723253?color=LIGHTBLUEMIX#intid=pid_pg6pip48g4r8c4","M&S Collection","https://www.marksandspencer.com/the-ultimate-2pk-short-sleeve-oxford-shirts/p/clp60723253?color=LIGHTBLUEMIX#intid=pid_pg6pip48g4r8c4","£42","https://www.marksandspencer.com/the-ultimate-2pk-short-sleeve-oxford-shirts/p/clp60723253?color=LIGHTBLUEMIX#intid=pid_pg6pip48g4r8c4"
"Slim Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=LIGHTBLUE#intid=pid_pg6pip48g4r9c1","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=LIGHTBLUE#intid=pid_pg6pip48g4r9c1","£20","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=LIGHTBLUE#intid=pid_pg6pip48g4r9c1"
"Slim Fit Cotton Rich Oxford Shirt","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=BLACK#intid=pid_pg6pip48g4r9c2","Autograph","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=BLACK#intid=pid_pg6pip48g4r9c2","£35","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=BLACK#intid=pid_pg6pip48g4r9c2"
"Slim Fit Ultimate Pure Cotton Oxford Shirt","https://www.marksandspencer.com/slim-fit-pure-cotton-oxford-shirt/p/clp60708959?color=PINK#intid=pid_pg6pip48g4r9c3","M&S Collection","https://www.marksandspencer.com/slim-fit-pure-cotton-oxford-shirt/p/clp60708959?color=PINK#intid=pid_pg6pip48g4r9c3","£25","https://www.marksandspencer.com/slim-fit-pure-cotton-oxford-shirt/p/clp60708959?color=PINK#intid=pid_pg6pip48g4r9c3"
"Tailored Fit Luxury Cotton Twill Shirt","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=BLACK#intid=pid_pg6pip48g4r9c4%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=BLACK#intid=pid_pg6pip48g4r9c4%7Cprodflag_Offer","£49","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=BLACK#intid=pid_pg6pip48g4r9c4%7Cprodflag_Offer"
"Regular Fit Ultimate Non Iron Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707082?color=LIGHTBLUE#intid=pid_pg6pip48g4r10c1","M&S Collection","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707082?color=LIGHTBLUE#intid=pid_pg6pip48g4r10c1","£40","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707082?color=LIGHTBLUE#intid=pid_pg6pip48g4r10c1"
"Regular Fit Ultimate Non Iron Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707080?color=GREENMIX#intid=pid_pg6pip48g4r10c2","M&S Collection","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707080?color=GREENMIX#intid=pid_pg6pip48g4r10c2","£40","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707080?color=GREENMIX#intid=pid_pg6pip48g4r10c2"
"Regular Fit Ultimate Non Iron Pure Cotton Shirt","https://www.marksandspencer.com/regular-fit-ultimate-non-iron-cotton-shirt/p/clp60707083?color=WHITE#intid=pid_pg6pip48g4r10c3","M&S Collection","https://www.marksandspencer.com/regular-fit-ultimate-non-iron-cotton-shirt/p/clp60707083?color=WHITE#intid=pid_pg6pip48g4r10c3","£40","https://www.marksandspencer.com/regular-fit-ultimate-non-iron-cotton-shirt/p/clp60707083?color=WHITE#intid=pid_pg6pip48g4r10c3"
"Slim Fit Ultimate Non Iron Pure Cotton Shirt","https://www.marksandspencer.com/the-ultimate-slim-fit-non-iron-pure-cotton-shirt/p/clp60707081#intid=pid_pg6pip48g4r10c4","M&S Collection","https://www.marksandspencer.com/the-ultimate-slim-fit-non-iron-pure-cotton-shirt/p/clp60707081#intid=pid_pg6pip48g4r10c4","£40","https://www.marksandspencer.com/the-ultimate-slim-fit-non-iron-pure-cotton-shirt/p/clp60707081#intid=pid_pg6pip48g4r10c4"
"Regular Fit Ultimate Non Iron Pure Cotton Shirt","https://www.marksandspencer.com/regular-fit-ultimate-non-iron-cotton-shirt/p/clp60707083?color=LIGHTBLUE#intid=pid_pg6pip48g4r11c1","M&S Collection","https://www.marksandspencer.com/regular-fit-ultimate-non-iron-cotton-shirt/p/clp60707083?color=LIGHTBLUE#intid=pid_pg6pip48g4r11c1","£40","https://www.marksandspencer.com/regular-fit-ultimate-non-iron-cotton-shirt/p/clp60707083?color=LIGHTBLUE#intid=pid_pg6pip48g4r11c1"
"Regular Fit Cotton Stretch 360 Flex Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-stretch-shirt/p/clp60707087?color=LIGHTGREY#intid=pid_pg6pip48g4r11c2","Autograph","https://www.marksandspencer.com/regular-fit-easy-iron-stretch-shirt/p/clp60707087?color=LIGHTGREY#intid=pid_pg6pip48g4r11c2","£35","https://www.marksandspencer.com/regular-fit-easy-iron-stretch-shirt/p/clp60707087?color=LIGHTGREY#intid=pid_pg6pip48g4r11c2"
"Regular Fit Cotton Stretch 360 Flex™ Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-rich-360-flex-shirt/p/clp60706960?color=BLACK#intid=pid_pg6pip48g4r11c3","Autograph","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-rich-360-flex-shirt/p/clp60706960?color=BLACK#intid=pid_pg6pip48g4r11c3","£40","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-rich-360-flex-shirt/p/clp60706960?color=BLACK#intid=pid_pg6pip48g4r11c3"
"Slim Fit Pure Linen Shirt","https://www.marksandspencer.com/slim-fit-pure-linen-shirt/p/clp60709493?color=NAVY#intid=pid_pg6pip48g4r11c4","M&S Collection","https://www.marksandspencer.com/slim-fit-pure-linen-shirt/p/clp60709493?color=NAVY#intid=pid_pg6pip48g4r11c4","£40","https://www.marksandspencer.com/slim-fit-pure-linen-shirt/p/clp60709493?color=NAVY#intid=pid_pg6pip48g4r11c4"
"Slim Fit Pure Linen Shirt","https://www.marksandspencer.com/slim-fit-pure-linen-shirt/p/clp60709493?color=WHITE#intid=pid_pg6pip48g4r12c1","M&S Collection","https://www.marksandspencer.com/slim-fit-pure-linen-shirt/p/clp60709493?color=WHITE#intid=pid_pg6pip48g4r12c1","£40","https://www.marksandspencer.com/slim-fit-pure-linen-shirt/p/clp60709493?color=WHITE#intid=pid_pg6pip48g4r12c1"
"Regular Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=LILAC#intid=pid_pg6pip48g4r12c2","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=LILAC#intid=pid_pg6pip48g4r12c2","£20","https://www.marksandspencer.com/regular-fit-easy-iron-shirt/p/clp60493980?color=LILAC#intid=pid_pg6pip48g4r12c2"
"Slim Fit Easy Iron Cotton Blend Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=BLACK#intid=pid_pg6pip48g4r12c3","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=BLACK#intid=pid_pg6pip48g4r12c3","£20","https://www.marksandspencer.com/slim-fit-easy-iron-shirt/p/clp60493982?color=BLACK#intid=pid_pg6pip48g4r12c3"
"4pc Regular Fit Easy Iron Shirt and Tie Set","https://www.marksandspencer.com/4pc-regular-fit-easy-iron-shirt-set/p/clp60678195?color=BLUE#intid=pid_pg6pip48g4r12c4","M&S Collection","https://www.marksandspencer.com/4pc-regular-fit-easy-iron-shirt-set/p/clp60678195?color=BLUE#intid=pid_pg6pip48g4r12c4","£35","https://www.marksandspencer.com/4pc-regular-fit-easy-iron-shirt-set/p/clp60678195?color=BLUE#intid=pid_pg6pip48g4r12c4"
